Date,Open,High,Low,Close,Volume,Adj Close
2012-01-26,2891.64,2917.59,2876.16,2894.43,000,2894.43
2012-01-25,2849.38,2891.64,2849.38,2891.64,000,2891.64
2012-01-24,2849.38,2849.38,2849.38,2849.38,000,2849.38
2012-01-23,2849.38,2849.38,2849.38,2849.38,000,2849.38
2012-01-20,2811.20,2852.46,2811.20,2849.38,000,2849.38
2012-01-19,2795.40,2818.90,2795.40,2811.20,000,2811.20
2012-01-18,2815.85,2824.72,2792.56,2795.40,000,2795.40
2012-01-17,2756.49,2815.85,2756.49,2815.85,000,2815.85
2012-01-16,2791.54,2791.54,2746.60,2756.49,000,2756.49
2012-01-13,2743.66,2791.54,2743.66,2791.54,000,2791.54
2012-01-12,2747.13,2759.77,2732.31,2743.66,000,2743.66
2012-01-11,2719.83,2747.13,2714.92,2747.13,000,2747.13
2012-01-10,2691.28,2721.62,2691.28,2719.83,000,2719.83
2012-01-09,2715.59,2715.59,2683.15,2691.28,000,2691.28
2012-01-06,2713.02,2717.60,2699.81,2715.59,000,2715.59
2012-01-05,2711.02,2733.86,2708.21,2713.02,000,2713.02
2012-01-04,2688.36,2714.68,2688.36,2711.02,000,2711.02
2012-01-03,2646.35,2693.23,2646.35,2688.36,000,2688.36
2011-12-30,2672.78,2672.78,2646.35,2646.35,000,2646.35
2011-12-29,2666.25,2672.78,2655.62,2672.78,000,2672.78
2011-12-28,2673.62,2683.03,2661.07,2666.25,000,2666.25
2011-12-27,2676.47,2680.24,2669.40,2673.62,000,2673.62
2011-12-23,2664.80,2678.41,2664.80,2676.47,000,2676.47
2011-12-22,2673.32,2673.32,2659.01,2664.80,000,2664.80
2011-12-21,2614.45,2676.40,2614.45,2673.32,000,2673.32
2011-12-20,2618.09,2628.46,2606.52,2614.45,000,2614.45
2011-12-19,2659.22,2659.22,2611.23,2618.09,000,2618.09
2011-12-16,2635.25,2667.38,2635.25,2659.22,000,2659.22
2011-12-15,2672.39,2672.39,2630.36,2635.25,000,2635.25
2011-12-14,2685.74,2687.33,2670.97,2672.39,000,2672.39
2011-12-13,2701.72,2701.72,2673.17,2685.74,000,2685.74
2011-12-12,2694.60,2722.74,2694.60,2701.72,000,2701.72
2011-12-09,2728.31,2728.31,2681.99,2694.60,000,2694.60
2011-12-08,2782.55,2782.55,2726.24,2728.31,000,2728.31
2011-12-07,2749.24,2793.08,2749.24,2782.55,000,2782.55
2011-12-06,2766.23,2766.23,2736.09,2749.24,000,2749.24
2011-12-05,2773.36,2773.66,2751.77,2766.46,000,2766.46
2011-12-02,2761.88,2773.36,2736.57,2773.36,000,2773.36
2011-12-01,2702.46,2779.66,2702.46,2761.88,000,2761.88
2011-11-30,2688.10,2705.98,2677.66,2702.46,000,2702.46
2011-11-29,2694.43,2710.37,2685.15,2688.10,000,2688.10
2011-11-28,2643.93,2698.12,2643.93,2694.43,000,2694.43
2011-11-25,2677.15,2677.15,2643.54,2643.93,000,2643.93
2011-11-23,2717.20,2717.20,2666.54,2676.57,000,2676.57
2011-11-22,2697.98,2718.19,2690.50,2717.20,000,2717.20
2011-11-21,2730.34,2730.34,2693.66,2697.98,000,2697.98
2011-11-18,2778.25,2778.25,2730.34,2730.34,000,2730.34
2011-11-17,2807.44,2807.44,2773.22,2778.25,000,2778.25
2011-11-16,2811.58,2831.37,2772.71,2807.44,000,2807.44
2011-11-15,2830.14,2830.14,2811.58,2811.58,000,2811.58
2011-11-14,2790.94,2842.55,2790.94,2830.33,000,2830.33
2011-11-11,2786.90,2799.26,2780.98,2790.94,000,2790.94
2011-11-10,2858.66,2858.66,2761.52,2786.90,000,2786.90
2011-11-09,2866.52,2880.12,2853.46,2858.66,000,2858.66
2011-11-08,2848.24,2875.19,2842.99,2866.52,000,2866.52
2011-11-07,2848.24,2848.24,2848.24,2848.24,000,2848.24
2011-11-04,2810.04,2868.49,2810.04,2848.24,000,2848.24
2011-11-03,2834.75,2834.75,2781.27,2810.04,000,2810.04
2011-11-02,2789.35,2836.75,2754.69,2834.75,000,2834.75
2011-11-01,2855.77,2855.77,2785.23,2789.35,000,2789.35
2011-10-31,2905.72,2905.72,2855.77,2855.77,000,2855.77
2011-10-28,2847.57,2905.72,2847.57,2905.72,000,2905.72
2011-10-27,2769.94,2862.01,2764.82,2847.57,000,2847.57
2011-10-26,2769.94,2769.94,2769.94,2769.94,000,2769.94
2011-10-25,2760.95,2780.24,2752.56,2769.94,000,2769.94
2011-10-24,2712.41,2776.94,2712.41,2760.95,000,2760.95
2011-10-21,2694.01,2719.12,2694.01,2712.41,000,2712.41
2011-10-20,2720.21,2720.73,2685.34,2694.01,000,2694.01
2011-10-19,2724.69,2745.68,2713.64,2720.21,000,2720.21
2011-10-18,2778.97,2778.97,2710.67,2724.69,000,2724.69
2011-10-17,2744.17,2789.68,2737.65,2778.97,000,2778.97
2011-10-14,2733.97,2751.23,2718.15,2744.17,000,2744.17
2011-10-13,2737.75,2758.90,2730.45,2733.97,000,2733.97
2011-10-12,2693.05,2739.49,2670.32,2737.75,000,2737.75
2011-10-11,2668.30,2732.30,2668.30,2693.05,000,2693.05
2011-10-10,2640.30,2672.55,2640.30,2668.30,000,2668.30
2011-10-07,2603.12,2662.04,2603.12,2640.30,000,2640.30
2011-10-06,2528.71,2605.60,2528.71,2603.12,000,2603.12
2011-10-05,2531.02,2557.35,2521.95,2528.71,000,2528.71
2011-10-04,2621.40,2621.40,2531.02,2531.02,000,2531.02
2011-10-03,2675.16,2675.16,2604.82,2621.40,000,2621.40
2011-09-30,2708.13,2720.50,2659.55,2675.16,000,2675.16
2011-09-29,2701.17,2708.13,2669.96,2708.13,000,2708.13
2011-09-28,2725.91,2727.33,2691.82,2701.17,000,2701.17
2011-09-27,2654.31,2731.43,2654.31,2725.91,000,2725.91
2011-09-26,2698.80,2706.26,2627.24,2654.31,000,2654.31
2011-09-23,2720.53,2720.53,2659.01,2698.80,000,2698.80
2011-09-22,2791.79,2791.79,2714.52,2717.66,000,2717.66
2011-09-21,2780.84,2795.00,2758.06,2791.79,000,2791.79
2011-09-20,2757.23,2784.67,2749.20,2780.84,000,2780.84
2011-09-19,2789.04,2789.04,2752.68,2757.23,000,2757.23
2011-09-16,2765.95,2805.29,2765.95,2789.04,000,2789.04
2011-09-15,2739.35,2769.67,2739.35,2765.95,000,2765.95
2011-09-14,2729.37,2764.58,2704.36,2739.35,000,2739.35
2011-09-13,2743.58,2781.42,2729.37,2729.37,000,2729.37
2011-09-12,2825.10,2825.10,2742.64,2743.58,000,2743.58
2011-09-09,2856.90,2861.41,2823.03,2825.39,000,2825.39
2011-09-08,2832.13,2856.90,2821.69,2856.90,000,2856.90
2011-09-07,2774.33,2832.13,2774.33,2832.13,000,2832.13
2011-09-06,2773.17,2787.09,2735.87,2775.09,000,2775.09
2011-09-05,2843.09,2843.09,2752.44,2773.17,000,2773.17
2011-09-02,2867.18,2879.31,2831.92,2843.09,000,2843.09
2011-09-01,2885.26,2910.28,2856.23,2867.18,000,2867.18
2011-08-31,2791.89,2885.26,2791.89,2885.26,000,2885.26
2011-08-30,2791.89,2791.89,2791.89,2791.89,000,2791.89
2011-08-29,2748.18,2803.44,2748.18,2791.89,000,2791.89
2011-08-26,2765.74,2765.74,2733.99,2748.18,000,2748.18
2011-08-25,2719.90,2774.60,2719.90,2765.74,000,2765.74
2011-08-24,2765.15,2779.96,2719.90,2721.81,000,2721.81
2011-08-23,2731.81,2780.89,2710.42,2765.15,000,2765.15
2011-08-22,2733.63,2749.75,2680.83,2731.81,000,2731.81
2011-08-19,2824.96,2824.96,2729.59,2733.63,000,2733.63
2011-08-18,2828.53,2859.38,2816.51,2824.96,000,2824.96
2011-08-17,2832.73,2856.32,2820.57,2828.53,000,2828.53
2011-08-16,2874.40,2890.05,2828.74,2832.73,000,2832.73
2011-08-15,2850.59,2885.00,2850.59,2874.40,000,2874.40
2011-08-12,2796.22,2850.59,2796.22,2850.59,000,2850.59
2011-08-11,2821.09,2824.39,2720.21,2796.22,000,2796.22
2011-08-10,2884.00,2913.13,2821.09,2821.09,000,2821.09
2011-08-09,2884.00,2884.00,2884.00,2884.00,000,2884.00
2011-08-08,2994.78,2994.78,2847.00,2884.00,000,2884.00
2011-08-05,3107.01,3107.01,2973.92,2994.78,000,2994.78
2011-08-04,3130.34,3138.17,3105.25,3107.01,000,3107.01
2011-08-03,3177.09,3177.09,3111.34,3130.34,000,3130.34
2011-08-02,3215.27,3215.27,3172.79,3177.09,000,3177.09
2011-08-01,3189.26,3227.28,3189.26,3215.27,000,3215.27
2011-07-29,3189.85,3197.30,3172.97,3189.26,000,3189.26
2011-07-28,3193.54,3200.56,3165.12,3189.85,000,3189.85
2011-07-27,3186.57,3196.29,3167.92,3193.54,000,3193.54
2011-07-26,3171.55,3186.57,3165.32,3186.57,000,3186.57
2011-07-25,3182.95,3182.95,3150.01,3171.55,000,3171.55
2011-07-22,3138.51,3183.98,3138.51,3182.95,000,3182.95
2011-07-21,3126.53,3146.68,3110.19,3138.51,000,3138.51
2011-07-20,3096.12,3129.26,3096.12,3126.53,000,3126.53
2011-07-19,3078.95,3099.51,3066.86,3096.12,000,3096.12
2011-07-18,3084.24,3094.31,3065.89,3078.95,000,3078.95
2011-07-15,3088.70,3095.91,3079.67,3084.24,000,3084.24
2011-07-14,3088.42,3101.98,3078.57,3088.70,000,3088.70
2011-07-13,3077.36,3103.04,3070.93,3088.42,000,3088.42
2011-07-12,3117.37,3117.37,3056.71,3075.45,000,3075.45
2011-07-11,3151.28,3151.28,3116.04,3117.37,000,3117.37
2011-07-08,3125.87,3154.31,3125.87,3151.28,000,3151.28
2011-07-07,3114.71,3133.93,3114.71,3125.87,000,3125.87
2011-07-06,3129.69,3137.59,3114.71,3114.71,000,3114.71
2011-07-05,3153.44,3155.70,3123.71,3129.69,000,3129.69
2011-07-01,3120.44,3141.59,3120.44,3139.01,000,3139.01
2011-06-30,3079.74,3127.48,3079.74,3120.44,000,3120.44
2011-06-29,3050.79,3083.62,3050.79,3079.74,000,3079.74
2011-06-28,3048.28,3059.62,3042.67,3050.79,000,3050.79
2011-06-27,3066.85,3066.85,3033.86,3048.28,000,3048.28
2011-06-24,3044.72,3073.56,3042.59,3066.85,000,3066.85
2011-06-23,3042.83,3057.52,3029.19,3044.72,000,3044.72
2011-06-22,3053.51,3073.43,3042.83,3042.83,000,3042.83
2011-06-21,3013.60,3064.85,3013.60,3053.51,000,3053.51
2011-06-20,3005.28,3033.16,3005.28,3013.60,000,3013.60
2011-06-17,3020.13,3026.07,2999.19,3005.28,000,3005.28
2011-06-16,3054.82,3054.82,3011.76,3020.13,000,3020.13
2011-06-15,3057.39,3072.19,3052.07,3054.82,000,3054.82
2011-06-14,3059.04,3069.34,3040.22,3057.39,000,3057.39
2011-06-13,3078.35,3078.35,3056.30,3059.04,000,3059.04
2011-06-10,3097.57,3109.27,3076.51,3078.35,000,3078.35
2011-06-09,3102.98,3114.30,3096.08,3097.57,000,3097.57
2011-06-08,3115.95,3115.95,3096.73,3102.98,000,3102.98
2011-06-07,3113.73,3117.32,3088.96,3115.95,000,3115.95
2011-06-06,3145.67,3145.67,3106.31,3113.73,000,3113.73
2011-06-03,3160.60,3161.17,3138.21,3145.67,000,3145.67
2011-06-02,3172.87,3172.87,3139.69,3160.60,000,3160.60
2011-06-01,3159.93,3181.53,3157.20,3172.87,000,3172.87
2011-05-31,3140.60,3164.94,3139.16,3159.93,000,3159.93
2011-05-27,3123.70,3154.52,3123.70,3135.52,000,3135.52
2011-05-26,3118.65,3125.72,3111.96,3123.70,000,3123.70
2011-05-25,3113.09,3118.65,3092.80,3118.65,000,3118.65
2011-05-24,3110.48,3121.66,3105.32,3113.09,000,3113.09
2011-05-23,3168.54,3168.54,3106.68,3110.48,000,3110.48
2011-05-20,3172.56,3176.23,3160.27,3168.54,000,3168.54
2011-05-19,3141.21,3180.52,3141.21,3168.81,000,3168.81
2011-05-18,3136.48,3145.10,3124.93,3141.21,000,3141.21
2011-05-17,3136.48,3136.48,3136.48,3136.48,000,3136.48
2011-05-16,3163.68,3163.68,3126.80,3136.48,000,3136.48
2011-05-13,3130.45,3167.56,3130.45,3163.68,000,3163.68
2011-05-12,3177.18,3177.18,3129.19,3130.45,000,3130.45
2011-05-11,3156.26,3180.53,3156.26,3177.18,000,3177.18
2011-05-10,3136.94,3164.98,3130.45,3156.26,000,3156.26
2011-05-09,3099.52,3146.31,3099.52,3136.94,000,3136.94
2011-05-06,3109.85,3109.85,3078.26,3099.52,000,3099.52
2011-05-05,3113.76,3119.33,3097.65,3109.85,000,3109.85
2011-05-04,3153.57,3153.57,3101.48,3110.62,000,3110.62
2011-05-03,3179.86,3182.46,3143.73,3153.57,000,3153.57
2011-05-02,3179.86,3179.86,3179.86,3179.86,000,3179.86
2011-04-29,3184.99,3196.44,3169.11,3172.73,000,3172.73
2011-04-28,3182.68,3201.18,3179.67,3184.99,000,3184.99
2011-04-27,3171.83,3206.11,3154.30,3182.68,000,3182.68
2011-04-26,3187.72,3187.72,3168.87,3171.83,000,3171.83
2011-04-25,3194.73,3208.34,3186.90,3187.72,000,3187.72
2011-04-21,3165.80,3204.21,3165.80,3194.73,000,3194.73
2011-04-20,3125.37,3167.53,3125.37,3165.80,000,3165.80
2011-04-19,3144.38,3144.38,3110.27,3125.37,000,3125.37
2011-04-18,3153.30,3168.61,3136.23,3144.38,000,3144.38
2011-04-15,3158.92,3167.34,3148.10,3153.30,000,3153.30
2011-04-14,3172.08,3172.08,3154.79,3158.92,000,3158.92
2011-04-13,3138.00,3179.17,3133.86,3172.08,000,3172.08
2011-04-12,3160.44,3160.44,3127.05,3138.00,000,3138.00
2011-04-11,3187.31,3187.31,3155.59,3160.44,000,3160.44
2011-04-08,3171.65,3187.31,3159.28,3187.31,000,3187.31
2011-04-07,3170.33,3174.21,3157.42,3171.65,000,3171.65
2011-04-06,3146.75,3170.33,3141.71,3170.33,000,3170.33
2011-04-05,3140.62,3165.45,3133.59,3146.75,000,3146.75
2011-04-04,3120.47,3145.13,3120.47,3140.62,000,3140.62
2011-04-01,3105.85,3131.07,3103.22,3120.47,000,3120.47
2011-03-31,3095.32,3115.47,3092.61,3105.85,000,3105.85
2011-03-30,3056.95,3109.83,3056.95,3095.32,000,3095.32
2011-03-29,3057.38,3063.71,3044.01,3056.95,000,3056.95
2011-03-28,3070.84,3070.84,3044.33,3057.38,000,3057.38
2011-03-25,3043.03,3077.60,3043.03,3070.84,000,3070.84
2011-03-24,3022.19,3052.03,3013.59,3043.03,000,3043.03
2011-03-23,3002.75,3027.23,2996.02,3022.19,000,3022.19
2011-03-22,2983.51,3010.85,2980.70,3002.75,000,3002.75
2011-03-21,2935.78,2990.47,2935.78,2983.51,000,2983.51
2011-03-18,2942.88,2967.47,2919.98,2935.78,000,2935.78
2011-03-17,2971.00,2971.00,2933.28,2942.88,000,2942.88
2011-03-16,2946.08,2980.70,2946.08,2971.00,000,2971.00
2011-03-15,3030.86,3030.86,2932.35,2946.08,000,2946.08
2011-03-14,3043.49,3043.49,3020.65,3030.86,000,3030.86
2011-03-11,3075.44,3075.44,3024.17,3043.49,000,3043.49
2011-03-10,3092.90,3094.38,3070.55,3075.44,000,3075.44
2011-03-09,3103.84,3113.02,3087.84,3092.90,000,3092.90
2011-03-08,3066.52,3105.90,3062.52,3103.84,000,3103.84
2011-03-07,3061.31,3074.93,3047.59,3066.52,000,3066.52
2011-03-04,3037.35,3083.29,3037.35,3061.31,000,3061.31
2011-03-03,3027.51,3069.25,3027.51,3037.35,000,3037.35
2011-03-02,3067.60,3067.60,3027.06,3027.51,000,3027.51
2011-03-01,3010.51,3072.01,3010.51,3067.60,000,3067.60
2011-02-28,3025.16,3025.57,2988.10,3010.51,000,3010.51
2011-02-25,2973.08,3025.16,2971.80,3025.16,000,3025.16
2011-02-24,3001.85,3006.58,2965.24,2973.08,000,2973.08
2011-02-23,3019.12,3019.12,2988.52,3001.85,000,3001.85
2011-02-22,3070.60,3070.60,3017.01,3019.12,000,3019.12
2011-02-18,3082.83,3111.94,3082.83,3086.92,000,3086.92
2011-02-17,3094.72,3098.26,3077.47,3082.83,000,3082.83
2011-02-16,3080.66,3098.66,3064.34,3094.72,000,3094.72
2011-02-15,3104.42,3111.73,3063.76,3080.66,000,3080.66
2011-02-14,3077.27,3116.66,3077.27,3104.42,000,3104.42
2011-02-11,3103.39,3103.39,3054.34,3077.27,000,3077.27
2011-02-10,3150.56,3150.56,3096.70,3103.39,000,3103.39
2011-02-09,3185.36,3185.36,3135.44,3150.56,000,3150.56
2011-02-08,3192.18,3198.44,3179.94,3185.36,000,3185.36
2011-02-07,3211.12,3232.99,3190.21,3192.18,000,3192.18
2011-02-04,3211.12,3211.12,3211.12,3211.12,000,3211.12
2011-02-03,3211.12,3211.12,3211.12,3211.12,000,3211.12
2011-02-02,3184.74,3213.83,3184.74,3211.12,000,3211.12
2011-02-01,3179.72,3198.12,3179.72,3184.74,000,3184.74
2011-01-31,3229.69,3229.69,3177.78,3179.72,000,3179.72
2011-01-28,3219.83,3229.69,3211.99,3229.69,000,3229.69
2011-01-27,3220.78,3236.93,3208.16,3219.83,000,3219.83
2011-01-26,3181.15,3223.99,3181.15,3220.78,000,3220.78
2011-01-25,3185.76,3207.66,3179.09,3181.15,000,3181.15
2011-01-24,3184.60,3212.98,3184.60,3185.76,000,3185.76
2011-01-21,3205.48,3213.42,3179.14,3184.60,000,3184.60
2011-01-20,3241.96,3241.96,3199.61,3205.48,000,3205.48
2011-01-19,3249.58,3257.14,3241.96,3241.96,000,3241.96
2011-01-18,3238.63,3250.43,3236.17,3249.58,000,3249.58
2011-01-17,3245.96,3259.44,3235.28,3238.63,000,3238.63
2011-01-14,3255.87,3255.87,3224.62,3245.96,000,3245.96
2011-01-13,3244.94,3258.06,3240.80,3255.87,000,3255.87
2011-01-12,3241.49,3249.95,3232.84,3244.94,000,3244.94
2011-01-11,3229.27,3248.97,3223.43,3241.49,000,3241.49
2011-01-10,3261.35,3270.21,3229.27,3229.27,000,3229.27
2011-01-07,3279.70,3280.77,3253.14,3261.35,000,3261.35
2011-01-06,3254.25,3280.43,3254.25,3279.70,000,3279.70
2011-01-05,3250.29,3263.05,3242.98,3254.25,000,3254.25
2011-01-04,3235.77,3260.08,3235.77,3250.29,000,3250.29
2011-01-03,3190.04,3239.03,3190.04,3235.77,000,3235.77
2010-12-31,3212.46,3220.89,3190.04,3190.04,000,3190.04
2010-12-30,3207.91,3219.67,3206.34,3212.46,000,3212.46
2010-12-29,3183.70,3212.90,3183.70,3207.91,000,3207.91
2010-12-28,3159.36,3183.70,3159.36,3183.70,000,3183.70
2010-12-27,3143.80,3174.48,3143.80,3159.36,000,3159.36
2010-12-24,3137.78,3148.42,3137.78,3143.80,000,3143.80
2010-12-23,3144.31,3160.92,3137.78,3137.78,000,3137.78
2010-12-22,3139.85,3158.24,3139.85,3144.31,000,3144.31
2010-12-21,3132.96,3152.51,3125.04,3139.85,000,3139.85
2010-12-20,3153.01,3163.05,3121.07,3132.96,000,3132.96
2010-12-17,3147.67,3167.94,3144.14,3153.01,000,3153.01
2010-12-16,3147.20,3157.54,3137.75,3147.67,000,3147.67
2010-12-15,3176.91,3179.21,3145.17,3147.20,000,3147.20
2010-12-14,3182.32,3189.65,3171.96,3176.91,000,3176.91
2010-12-13,3185.42,3191.81,3181.25,3182.32,000,3182.32
2010-12-10,3210.20,3210.20,3181.02,3185.42,000,3185.42
2010-12-09,3202.80,3218.76,3202.80,3210.20,000,3210.20
2010-12-08,3191.88,3203.25,3186.34,3202.80,000,3202.80
2010-12-07,3181.41,3196.43,3164.40,3191.88,000,3191.88
2010-12-06,3172.44,3203.55,3172.44,3181.41,000,3181.41
2010-12-03,3197.96,3216.71,3172.44,3172.44,000,3172.44
2010-12-02,3181.94,3213.10,3181.94,3197.96,000,3197.96
2010-12-01,3144.70,3182.64,3126.87,3181.94,000,3181.94
2010-11-30,3158.21,3165.41,3134.43,3144.70,000,3144.70
2010-11-29,3158.08,3169.55,3146.23,3158.21,000,3158.21
2010-11-26,3159.23,3164.83,3147.10,3158.08,000,3158.08
2010-11-25,3137.01,3167.03,3137.01,3159.23,000,3159.23
2010-11-24,3126.30,3157.33,3118.62,3137.01,000,3137.01
2010-11-23,3190.92,3190.92,3126.30,3126.30,000,3126.30
2010-11-22,3197.37,3200.26,3183.04,3190.92,000,3190.92
2010-11-19,3215.22,3230.04,3192.16,3197.37,000,3197.37
2010-11-18,3212.10,3215.22,3193.55,3215.22,000,3215.22
2010-11-17,3212.10,3212.10,3212.10,3212.10,000,3212.10
2010-11-16,3236.80,3244.85,3207.10,3212.10,000,3212.10
2010-11-15,3252.00,3255.09,3230.60,3236.80,000,3236.80
2010-11-12,3293.39,3293.39,3249.58,3252.00,000,3252.00
2010-11-11,3289.24,3312.66,3285.29,3293.39,000,3293.39
2010-11-10,3313.61,3313.61,3286.78,3289.24,000,3289.24
2010-11-09,3300.40,3313.61,3289.04,3313.61,000,3313.61
2010-11-08,3240.31,3300.40,3240.31,3300.40,000,3300.40
2010-11-05,3240.31,3240.31,3240.31,3240.31,000,3240.31
2010-11-04,3224.97,3244.32,3220.02,3240.31,000,3240.31
2010-11-03,3205.28,3233.03,3205.28,3224.97,000,3224.97
2010-11-02,3192.18,3212.69,3192.18,3205.28,000,3205.28
2010-11-01,3142.62,3196.04,3142.62,3192.18,000,3192.18
2010-10-29,3129.50,3147.30,3119.14,3142.62,000,3142.62
2010-10-28,3124.38,3139.87,3124.38,3129.50,000,3129.50
2010-10-27,3162.51,3180.96,3119.32,3124.38,000,3124.38
2010-10-26,3182.08,3187.33,3162.51,3162.51,000,3162.51
2010-10-25,3173.57,3198.74,3173.57,3182.08,000,3182.08
2010-10-22,3163.53,3173.57,3154.58,3173.57,000,3173.57
2010-10-21,3179.15,3193.84,3148.29,3163.53,000,3163.53
2010-10-20,3192.29,3192.29,3158.03,3179.15,000,3179.15
2010-10-19,3181.27,3197.25,3180.12,3192.29,000,3192.29
2010-10-18,3204.27,3217.25,3179.02,3181.27,000,3181.27
2010-10-15,3195.02,3220.71,3191.59,3204.27,000,3204.27
2010-10-14,3202.16,3220.51,3195.02,3195.02,000,3195.02
2010-10-13,3149.36,3202.16,3149.36,3202.16,000,3202.16
2010-10-12,3163.41,3166.25,3146.49,3149.36,000,3149.36
2010-10-11,3153.34,3173.31,3153.34,3163.41,000,3163.41
2010-10-08,3166.65,3172.81,3142.99,3153.34,000,3153.34
2010-10-07,3190.07,3190.07,3154.25,3166.65,000,3166.65
2010-10-06,3162.36,3197.34,3162.36,3190.07,000,3190.07
2010-10-05,3147.72,3162.36,3136.37,3162.36,000,3162.36
2010-10-04,3138.99,3169.82,3138.99,3168.99,000,3168.99
2010-10-01,3097.63,3132.03,3097.63,3130.90,000,3130.90
2010-09-30,3106.03,3106.03,3090.07,3097.63,000,3097.63
2010-09-29,3097.35,3117.41,3097.35,3106.03,000,3106.03
2010-09-28,3113.46,3125.72,3091.55,3097.35,000,3097.35
2010-09-27,3112.43,3125.38,3112.22,3113.46,000,3113.46
2010-09-24,3083.13,3092.68,3069.15,3092.68,000,3092.68
2010-09-23,3096.10,3102.76,3079.62,3083.13,000,3083.13
2010-09-22,3095.39,3116.24,3084.89,3096.10,000,3096.10
2010-09-21,3080.98,3106.14,3080.98,3095.39,000,3095.39
2010-09-20,3075.49,3085.69,3073.54,3080.98,000,3080.98
2010-09-17,3067.11,3083.54,3067.11,3076.37,000,3076.37
2010-09-16,3071.03,3086.28,3056.64,3067.11,000,3067.11
2010-09-15,3048.65,3071.03,3044.88,3071.03,000,3071.03
2010-09-14,3066.81,3067.47,3046.01,3048.65,000,3048.65
2010-09-13,3022.28,3068.54,3022.28,3066.81,000,3066.81
2010-09-10,3022.28,3022.28,3022.28,3022.28,000,3022.28
2010-09-09,3011.42,3026.50,3009.68,3022.28,000,3022.28
2010-09-08,3036.09,3036.09,3002.65,3011.42,000,3011.42
2010-09-07,3034.58,3036.09,3018.85,3036.09,000,3036.09
2010-09-06,3011.03,3034.58,3006.97,3034.58,000,3034.58
2010-09-03,2986.66,3002.56,2977.12,3002.56,000,3002.56
2010-09-02,2982.83,3013.21,2982.83,2986.66,000,2986.66
2010-09-01,2950.33,2982.83,2950.33,2982.83,000,2982.83
2010-08-31,2957.06,2957.06,2921.45,2950.33,000,2950.33
2010-08-30,2949.64,2965.41,2948.65,2957.06,000,2957.06
2010-08-27,2925.87,2948.81,2924.59,2938.74,000,2938.74
2010-08-26,2926.55,2935.15,2922.57,2925.87,000,2925.87
2010-08-25,2922.85,2929.54,2910.21,2926.55,000,2926.55
2010-08-24,2925.99,2947.64,2919.04,2922.85,000,2922.85
2010-08-23,2934.54,2937.75,2916.56,2925.99,000,2925.99
2010-08-20,2946.77,2946.77,2925.99,2936.48,000,2936.48
2010-08-19,2919.37,2952.39,2919.37,2946.77,000,2946.77
2010-08-18,2923.36,2941.16,2919.37,2919.37,000,2919.37
2010-08-17,2933.51,2938.77,2923.36,2923.36,000,2923.36
2010-08-16,2921.22,2944.38,2915.71,2933.51,000,2933.51
2010-08-13,2927.04,2948.90,2927.04,2939.97,000,2939.97
2010-08-12,2949.26,2949.26,2916.54,2927.04,000,2927.04
2010-08-11,2984.29,2984.29,2944.61,2949.26,000,2949.26
2010-08-10,2995.06,3002.63,2981.63,2984.29,000,2984.29
2010-08-09,2995.06,2995.06,2995.06,2995.06,000,2995.06
2010-08-06,3006.76,3006.76,2978.75,2995.06,000,2995.06
2010-08-05,3001.87,3016.01,3000.71,3006.76,000,3006.76
2010-08-04,3014.77,3014.77,2997.23,3001.87,000,3001.87
2010-08-03,3025.04,3043.28,3003.67,3014.77,000,3014.77
2010-07-30,2997.65,3018.26,2979.79,2987.70,000,2987.70
2010-07-29,2985.38,2997.65,2980.70,2997.65,000,2997.65
2010-07-28,2979.38,2996.57,2973.12,2985.38,000,2985.38
2010-07-27,2966.99,2991.49,2966.99,2979.38,000,2979.38
2010-07-26,2976.66,2980.48,2962.89,2966.99,000,2966.99
2010-07-23,2955.67,2979.45,2955.67,2973.47,000,2973.47
2010-07-22,2926.09,2955.67,2926.09,2955.67,000,2955.67
2010-07-21,2948.61,2958.61,2926.09,2926.09,000,2926.09
2010-07-20,2945.42,2955.12,2942.88,2948.61,000,2948.61
2010-07-19,2936.74,2957.40,2932.12,2945.42,000,2945.42
2010-07-16,2943.55,2958.54,2939.45,2957.72,000,2957.72
2010-07-15,2952.81,2955.62,2935.13,2943.55,000,2943.55
2010-07-14,2928.70,2954.94,2928.70,2952.81,000,2952.81
2010-07-13,2925.32,2938.89,2918.86,2928.70,000,2928.70
2010-07-12,2923.23,2934.79,2914.66,2925.32,000,2925.32
2010-07-09,2897.15,2919.28,2895.64,2917.17,000,2917.17
2010-07-08,2861.03,2898.60,2861.03,2897.15,000,2897.15
2010-07-07,2868.02,2875.91,2853.20,2861.03,000,2861.03
2010-07-06,2844.02,2873.00,2827.21,2868.02,000,2868.02
2010-07-05,2855.07,2862.58,2836.31,2844.02,000,2844.02
2010-07-02,2820.35,2853.95,2819.74,2844.19,000,2844.19
2010-07-01,2835.51,2835.51,2814.44,2820.35,000,2820.35
2010-06-30,2830.34,2835.51,2770.12,2835.51,000,2835.51
2010-06-29,2869.99,2882.79,2818.08,2830.34,000,2830.34
2010-06-28,2854.73,2873.18,2850.75,2869.99,000,2869.99
2010-06-25,2847.61,2859.29,2831.65,2851.64,000,2851.64
2010-06-24,2871.05,2876.40,2841.73,2847.61,000,2847.61
2010-06-23,2872.30,2872.30,2849.29,2871.05,000,2871.05
2010-06-22,2885.64,2888.06,2869.57,2872.30,000,2872.30
2010-06-21,2862.77,2890.09,2860.76,2885.64,000,2885.64
